State,Location,Latitude,Longitude
Karnataka,Mangaluru Latitude and Longitude,12.91723,74.85603
Karnataka,Manipal Latitude and Longitude,13.35,74.78333
Karnataka,Manvi Latitude and Longitude,15.99126,77.05034
Karnataka,Mayakonda Latitude and Longitude,14.28894,76.08305
Karnataka,Melukote Latitude and Longitude,12.66258,76.64861
Karnataka,Mudbidri Latitude and Longitude,13.06653,74.99525
Karnataka,Muddebihal Latitude and Longitude,16.33782,76.13173
Karnataka,Mudgal Latitude and Longitude,16.01191,76.44203
Karnataka,Mudgere Latitude and Longitude,13.13353,75.6416
Karnataka,Mudhol Latitude and Longitude,16.33354,75.28305
Karnataka,Mulbagal Latitude and Longitude,13.16352,78.39346
Karnataka,Mulgund Latitude and Longitude,15.2807,75.52132
Karnataka,Mulki Latitude and Longitude,13.09101,74.79353
Karnataka,Mundargi Latitude and Longitude,15.20677,75.8839
Karnataka,Mundgod Latitude and Longitude,14.97144,75.03658
Karnataka,Munirabad Latitude and Longitude,15.30928,76.3383
Karnataka,Murudeshwara Latitude and Longitude,14.0943,74.4845
Karnataka,Mysuru Latitude and Longitude,12.23,76.42
Karnataka,Nagamangala Latitude and Longitude,12.81939,76.75456
Karnataka,Nanjangud Latitude and Longitude,12.11764,76.68397
Karnataka,Narasimharajapura Latitude and Longitude,13.61075,75.512
Karnataka,Naregal Latitude and Longitude,15.57316,75.80805
Karnataka,Nargund Latitude and Longitude,15.72299,75.38666
Karnataka,Navalgund Latitude and Longitude,15.55877,75.35305
Karnataka,Nelamangala Latitude and Longitude,13.09978,77.39364
Karnataka,Nyamti Latitude and Longitude,14.14869,75.57641
Karnataka,Pangala Latitude and Longitude,13.25,74.75
Karnataka,Pavugada Latitude and Longitude,14.09953,77.28018
Karnataka,Piriyapatna Latitude and Longitude,12.33497,76.10073
Karnataka,Ponnampet Latitude and Longitude,12.14473,75.94514
Karnataka,Puttur Latitude and Longitude,12.75975,75.20169
Karnataka,Rabkavi Latitude and Longitude,16.47567,75.1106
Karnataka,Raichur Latitude and Longitude,16.16,76.91
Karnataka,Ramanagara Latitude and Longitude,12.65,77.35
Karnataka,Ranibennur Latitude and Longitude,14.62239,75.62951
Karnataka,Raybag Latitude and Longitude,16.49178,74.77391
Karnataka,Robertsonpet Latitude and Longitude,12.95629,78.27539
Karnataka,Ron Latitude and Longitude,15.69935,75.73408
Karnataka,Sadalgi Latitude and Longitude,16.5587,74.53211
Karnataka,Sagar Latitude and Longitude,14.16498,75.02901
Karnataka,Sakleshpur Latitude and Longitude,12.94119,75.78467
Karnataka,Sandur Latitude and Longitude,15.08613,76.54692
Karnataka,Sanivarsante Latitude and Longitude,12.72824,75.88669
Karnataka,Sankeshwar Latitude and Longitude,16.25649,74.48195
Karnataka,Sargur Latitude and Longitude,11.99971,76.39611
Karnataka,Saundatti Latitude and Longitude,15.76615,75.11778
Karnataka,Savanur Latitude and Longitude,14.97335,75.33724
Karnataka,Seram Latitude and Longitude,17.17859,77.28998
Karnataka,Shahabad Latitude and Longitude,17.1307,76.94361
Karnataka,Shahpur Latitude and Longitude,16.69605,76.8422
Karnataka,Shiggaon Latitude and Longitude,14.99053,75.22499
Karnataka,Shikarpur Latitude and Longitude,14.2698,75.35643
Karnataka,Shimoga Latitude and Longitude,14.05,75.16
Karnataka,Shirhatti Latitude and Longitude,15.23352,75.57996
Karnataka,Shorapur Latitude and Longitude,16.521,76.75738
Karnataka,Shrirangapattana Latitude and Longitude,12.42264,76.68439
Karnataka,Siddapur Latitude and Longitude,14.34322,74.894
Karnataka,Sidlaghatta Latitude and Longitude,13.38896,77.86444
Karnataka,Sindgi Latitude and Longitude,16.91883,76.23368
Karnataka,Sindhnur Latitude and Longitude,15.76983,76.75581
Karnataka,Sira Latitude and Longitude,13.74155,76.9043
Karnataka,Sirsi Latitude and Longitude,14.62072,74.83554
Karnataka,Siruguppa Latitude and Longitude,15.63,76.89217
Karnataka,Someshwar Latitude and Longitude,13.49112,75.06646
Karnataka,Somvarpet Latitude and Longitude,12.59698,75.84957
Karnataka,Sorab Latitude and Longitude,14.38144,75.09183
Karnataka,Sravana Belgola Latitude and Longitude,12.85737,76.48886
Karnataka,Sringeri Latitude and Longitude,13.41698,75.25271
Karnataka,Srinivaspur Latitude and Longitude,13.33914,78.21175
Karnataka,Sulya Latitude and Longitude,12.561,75.38741
Karnataka,Suntikoppa Latitude and Longitude,12.45594,75.8297
Karnataka,Talikota Latitude and Longitude,16.47311,76.31085
Karnataka,Tarikere Latitude and Longitude,13.70954,75.81382
Karnataka,Tekkalakote Latitude and Longitude,15.53444,76.87703
Karnataka,Terdal Latitude and Longitude,16.49379,75.04667
Karnataka,Tiptur Latitude and Longitude,13.2563,76.47768
Karnataka,Tirthahalli Latitude and Longitude,13.68835,75.24548
Karnataka,Tirumakudal Narsipur Latitude and Longitude,12.21207,76.9018
Karnataka,Tumakuru Latitude and Longitude,13.5,77.0
Karnataka,Turuvekere Latitude and Longitude,13.16374,76.66641
Karnataka,Udupi Latitude and Longitude,13.5,74.87
Karnataka,Ullal Latitude and Longitude,12.80569,74.86058
Karnataka,Uttar Kannada Latitude and Longitude,14.88333,74.58333
Karnataka,Vadigenhalli Latitude and Longitude,13.29724,77.80184
Karnataka,Vijayapura Latitude and Longitude,16.82442,75.71537
Karnataka,Virarajendrapet Latitude and Longitude,12.19644,75.80512
Karnataka,Wadi Latitude and Longitude,17.05183,76.99048
Karnataka,Yadgir Latitude and Longitude,16.73,76.94
Karnataka,Yelahanka Latitude and Longitude,13.10073,77.59632
Karnataka,Yelandur Latitude and Longitude,12.04629,77.03034
Karnataka,Yelbarga Latitude and Longitude,15.61545,76.01184
Karnataka,Yellapur Latitude and Longitude,14.9637,74.70929
Kerala,Adur Latitude and Longitude,9.15595,76.73192
Kerala,Alappuzha Latitude and Longitude,9.49004,76.3264
Kerala,Aluva Latitude and Longitude,10.10764,76.35158
Kerala,Alwaye Latitude and Longitude,10.10649,76.35484
Kerala,Angamali Latitude and Longitude,10.19055,76.38789
Kerala,Aroor Latitude and Longitude,9.8694,76.30498
Kerala,Arukutti Latitude and Longitude,9.86667,76.35
Kerala,Attingal Latitude and Longitude,8.69609,76.81507
Kerala,Avanoor Latitude and Longitude,10.60826,76.1762
Kerala,Azhikkal Latitude and Longitude,11.91524,75.34761
Kerala,Badagara Latitude and Longitude,11.59776,75.58142
Kerala,Beypore Latitude and Longitude,11.17151,75.80611
Kerala,Changanacheri Latitude and Longitude,9.44203,76.53604
Kerala,Chēlakara Latitude and Longitude,10.69289,76.34387
Kerala,Chengannur Latitude and Longitude,9.31575,76.61513
Kerala,Cherpulassery Latitude and Longitude,10.87655,76.30932
Kerala,Cherthala Latitude and Longitude,9.68444,76.33558
Kerala,Chetwayi Latitude and Longitude,10.52885,76.04793
Kerala,Chittur Latitude and Longitude,10.69967,76.7471
Kerala,Cochin Latitude and Longitude,9.93988,76.26022
Kerala,Dharmadam Latitude and Longitude,11.77538,75.46459
Kerala,Edakkulam Latitude and Longitude,10.6102,76.18352
Kerala,Elur Latitude and Longitude,10.06667,76.28333
Kerala,Erattupetta Latitude and Longitude,9.68747,76.77891
Kerala,Ernakulam Latitude and Longitude,10.0,76.5
Kerala,Ferokh Latitude and Longitude,11.17989,75.84141
Kerala,Guruvayur Latitude and Longitude,10.5943,76.0411
Kerala,Idukki Latitude and Longitude,10.0,77.0
Kerala,Iringal Latitude and Longitude,11.55929,75.61663
Kerala,Irinjalakuda Latitude and Longitude,10.34238,76.21124
Kerala,Kadakkavoor Latitude and Longitude,8.67921,76.76714
Kerala,Kalamassery Latitude and Longitude,10.0614,76.32631
Kerala,Kalavoor Latitude and Longitude,9.57046,76.32756
Kerala,Kalpatta Latitude and Longitude,11.60871,76.08343
Kerala,Kannangad Latitude and Longitude,12.30814,75.10632
Kerala,Kannavam Latitude and Longitude,11.8445,75.66266
Kerala,Kannur Latitude and Longitude,12.16667,75.33333
Kerala,Kasaragod Latitude and Longitude,12.49838,74.98959
Kerala,Kasaragod District Latitude and Longitude,12.49246,74.99062
Kerala,Kattanam Latitude and Longitude,9.17614,76.56325
Kerala,Kayankulam Latitude and Longitude,9.18173,76.50093
Kerala,Kizhake Chalakudi Latitude and Longitude,10.30067,76.33763
Kerala,Kodungallur Latitude and Longitude,10.23263,76.19513
Kerala,Kollam Latitude and Longitude,8.88113,76.58469
Kerala,Kotamangalam Latitude and Longitude,10.06435,76.62843
Kerala,Kottayam Latitude and Longitude,9.66667,76.66667
Kerala,Kovalam Latitude and Longitude,8.36667,76.99667
Kerala,Kozhikode Latitude and Longitude,11.5,76.0
Kerala,Kumbalam Latitude and Longitude,9.9063,76.31127
Kerala,Kunnamangalam Latitude and Longitude,11.30459,75.87772
Kerala,Kunnamkulam Latitude and Longitude,10.64667,76.06695
Kerala,Kunnumma Latitude and Longitude,9.35672,76.41343
Kerala,Kutiatodu Latitude and Longitude,9.8,76.33333
Kerala,Kuttampuzha Latitude and Longitude,10.15033,76.73544
Kerala,Lalam Latitude and Longitude,9.71667,76.7
Kerala,Mahē Latitude and Longitude,11.70172,75.53474
Kerala,Malappuram Latitude and Longitude,11.0,76.16667
Kerala,Manjeri Latitude and Longitude,11.12018,76.11996
Kerala,Manjēshvar Latitude and Longitude,12.71287,74.88857
Kerala,Mannarakkat Latitude and Longitude,10.99223,76.46418
Kerala,Marayur Latitude and Longitude,10.27641,77.16205
Kerala,Mattanur Latitude and Longitude,11.93018,75.57152
Kerala,Mavelikara Latitude and Longitude,9.25929,76.55642
Kerala,Mavoor Latitude and Longitude,11.26667,75.91667
Kerala,Muluppilagadu Latitude and Longitude,11.79788,75.45111
Kerala,Munnar Latitude and Longitude,10.08818,77.06239
Kerala,Muvattupula Latitude and Longitude,9.98493,76.57728
Kerala,Muvattupuzha Latitude and Longitude,9.97985,76.57381
Kerala,Nadapuram Latitude and Longitude,11.68465,75.65493
Kerala,Naduvannur Latitude and Longitude,11.48772,75.77511
Kerala,Nedumangad Latitude and Longitude,8.60267,77.00139
Kerala,Neyyattinkara Latitude and Longitude,8.39854,77.08586
Kerala,Nilēshwar Latitude and Longitude,12.25953,75.1352
Kerala,Ottappalam Latitude and Longitude,10.7735,76.37758
Kerala,Palackattumala Latitude and Longitude,9.74356,76.6294
Kerala,Palakkad district Latitude and Longitude,10.775,76.651
Kerala,Palghat Latitude and Longitude,10.77319,76.65366
Kerala,Panamaram Latitude and Longitude,11.74014,76.07369
Kerala,Pappinisshēri Latitude and Longitude,11.95655,75.34034
Kerala,Paravur Tekkumbhagam Latitude and Longitude,8.7947,76.66798
Kerala,Pariyapuram Latitude and Longitude,11.01667,75.86667
Kerala,Pathanamthitta Latitude and Longitude,9.26667,76.78333
Kerala,Pattanamtitta Latitude and Longitude,9.28068,76.86967
Kerala,Payyannur Latitude and Longitude,12.0935,75.20249
Kerala,Perumbavoor Latitude and Longitude,10.10695,76.47366
Kerala,Perumpavur Latitude and Longitude,10.11544,76.47611
Kerala,Perya Latitude and Longitude,11.83334,75.85408
Kerala,Piravam Latitude and Longitude,9.86667,76.5
Kerala,Ponmana Latitude and Longitude,9.00798,76.52023
Kerala,Ponnani Latitude and Longitude,10.76695,75.92523
Kerala,Punalur Latitude and Longitude,9.01956,76.92261
Kerala,Ramamangalam Latitude and Longitude,9.93333,76.5
Kerala,Shertallai Latitude and Longitude,9.68581,76.33996
Kerala,Shōranur Latitude and Longitude,10.76181,76.27078
Kerala,Talipparamba Latitude and Longitude,12.04161,75.35927
Kerala,Tellicherry Latitude and Longitude,11.74811,75.4929
Kerala,Thanniyam Latitude and Longitude,10.41667,76.13333
Kerala,Thiruvananthapuram Latitude and Longitude,8.60399,76.98574
Kerala,Thrissur Latitude and Longitude,10.51667,76.21667
Kerala,Thrissur District Latitude and Longitude,10.52022,76.2204
Kerala,Tirur Latitude and Longitude,10.91368,75.92118
Kerala,Tiruvalla Latitude and Longitude,9.3816,76.57489
Kerala,Vaikam Latitude and Longitude,9.74858,76.39637
Kerala,Varkala Latitude and Longitude,8.7333,76.7167
Kerala,Vayalar Latitude and Longitude,9.71158,76.33888
Kerala,Vettur Latitude and Longitude,8.71742,76.72582
Kerala,Wayanad Latitude and Longitude,11.605,76.083
Ladakh,Kargil Latitude and Longitude,34.55765,76.12622
Ladakh,Leh Latitude and Longitude,34.16504,77.58402
Lakshadweep,Kavaratti Latitude and Longitude,10.56688,72.64203
Madhya Pradesh,Agar Latitude and Longitude,23.71177,76.01571
Madhya Pradesh,Ajaigarh Latitude and Longitude,24.89879,80.25921
Madhya Pradesh,Akodia Latitude and Longitude,23.38027,76.59875
Madhya Pradesh,Alampur Latitude and Longitude,26.02514,78.79697
Madhya Pradesh,Alirajpur Latitude and Longitude,22.31384,74.36452
Madhya Pradesh,Alot Latitude and Longitude,23.76336,75.55662
Madhya Pradesh,Amanganj Latitude and Longitude,24.42664,80.03579
Madhya Pradesh,Amarkantak Latitude and Longitude,22.67486,81.75908
Madhya Pradesh,Amarpatan Latitude and Longitude,24.31371,80.97703
Madhya Pradesh,Amarwara Latitude and Longitude,22.2978,79.16943
Madhya Pradesh,Ambah Latitude and Longitude,26.70423,78.22678
Madhya Pradesh,Amla Latitude and Longitude,21.92485,78.12786
Madhya Pradesh,Anjad Latitude and Longitude,22.04171,75.05519
Madhya Pradesh,Antri Latitude and Longitude,26.05804,78.21027
Madhya Pradesh,Anuppur Latitude and Longitude,23.05674,81.68399
Madhya Pradesh,Aron Latitude and Longitude,24.38109,77.41739
Madhya Pradesh,Ashoknagar Latitude and Longitude,24.58,77.73
Madhya Pradesh,Ashta Latitude and Longitude,23.01754,76.72208
Madhya Pradesh,Babai Latitude and Longitude,22.70256,77.93494
Madhya Pradesh,Badarwas Latitude and Longitude,24.97516,77.5649
Madhya Pradesh,Badnawar Latitude and Longitude,23.02181,75.23268
Madhya Pradesh,Bag Latitude and Longitude,22.35905,74.79052
Madhya Pradesh,Bagli Latitude and Longitude,22.64124,76.34877
Madhya Pradesh,Baihar Latitude and Longitude,22.10133,80.54967
Madhya Pradesh,Baikunthpur Latitude and Longitude,24.72768,81.40975
Madhya Pradesh,Bakshwaho Latitude and Longitude,24.25106,79.28618
Madhya Pradesh,Balaghat Latitude and Longitude,21.96667,80.33333
Madhya Pradesh,Baldeogarh Latitude and Longitude,24.75619,79.06715
Madhya Pradesh,Bamna Latitude and Longitude,23.09454,74.76164
Madhya Pradesh,Bamor Kalan Latitude and Longitude,24.89298,78.15105
Madhya Pradesh,Bamora Latitude and Longitude,24.05539,78.08925
Madhya Pradesh,Banda Latitude and Longitude,24.04488,78.96094
Madhya Pradesh,Barela Latitude and Longitude,23.09678,80.05084
Madhya Pradesh,Barghat Latitude and Longitude,22.03065,79.7328
Madhya Pradesh,Bargi Latitude and Longitude,22.99138,79.8755
Madhya Pradesh,Barhi Latitude and Longitude,23.90326,80.81516
Madhya Pradesh,Barwani Latitude and Longitude,22.02485,74.91805
Madhya Pradesh,Basoda Latitude and Longitude,23.85153,77.93652
Madhya Pradesh,Begamganj Latitude and Longitude,23.59917,78.34064
Madhya Pradesh,Beohari Latitude and Longitude,24.02423,81.37831
Madhya Pradesh,Berasia Latitude and Longitude,23.63134,77.43351
Madhya Pradesh,Betma Latitude and Longitude,22.68653,75.61456
Madhya Pradesh,Betul Latitude and Longitude,21.83333,77.83333
Madhya Pradesh,Betul Bazar Latitude and Longitude,21.85572,77.92913
Madhya Pradesh,Bhabhra Latitude and Longitude,22.53048,74.32846
Madhya Pradesh,Bhainsdehi Latitude and Longitude,21.64491,77.63023
Madhya Pradesh,Bhander Latitude and Longitude,25.73581,78.74555
Madhya Pradesh,Bhanpura Latitude and Longitude,24.513,75.7469
Madhya Pradesh,Bhawaniganj Latitude and Longitude,24.41582,75.83552
Madhya Pradesh,Bhikangaon Latitude and Longitude,21.86764,75.96391
Madhya Pradesh,Bhind Latitude and Longitude,26.5,78.75
Madhya Pradesh,Bhitarwar Latitude and Longitude,25.79216,78.11085
Madhya Pradesh,Bhopal Latitude and Longitude,23.25469,77.40289
Madhya Pradesh,Biaora Latitude and Longitude,23.9205,76.91074
Madhya Pradesh,Bijawar Latitude and Longitude,24.62351,79.48994
Madhya Pradesh,Bijrauni Latitude and Longitude,24.93296,77.64352
Madhya Pradesh,Bodri Latitude and Longitude,23.16524,81.43262
Madhya Pradesh,Burhanpur Latitude and Longitude,21.31,76.23
Madhya Pradesh,Burhar Latitude and Longitude,23.21494,81.53204
Madhya Pradesh,Chanderi Latitude and Longitude,24.71312,78.13809
Madhya Pradesh,Chandia Latitude and Longitude,23.65647,80.70911
Madhya Pradesh,Chandla Latitude and Longitude,25.07148,80.19294
Madhya Pradesh,Chhatarpur Latitude and Longitude,24.75,79.75
Madhya Pradesh,Chhindwara Latitude and Longitude,22.05697,78.93958
Madhya Pradesh,Chichli Latitude and Longitude,22.83363,78.82611
Madhya Pradesh,Chorhat Latitude and Longitude,24.42743,81.66948
Madhya Pradesh,Daboh Latitude and Longitude,26.00239,78.87658
Madhya Pradesh,Dabra Latitude and Longitude,25.88572,78.33221
Madhya Pradesh,Damoh Latitude and Longitude,23.75,79.58333
Madhya Pradesh,Datia Latitude and Longitude,25.75,78.5
Madhya Pradesh,Deori Khas Latitude and Longitude,23.39017,79.0163
Madhya Pradesh,Depalpur Latitude and Longitude,22.85095,75.54224
Madhya Pradesh,Dewas Latitude and Longitude,23.0,76.16667
Madhya Pradesh,Dhamnod Latitude and Longitude,22.20928,75.47057
Madhya Pradesh,Dhana Latitude and Longitude,23.74697,78.86234
Madhya Pradesh,Dhar Latitude and Longitude,22.59373,75.29774
Madhya Pradesh,Dharampuri Latitude and Longitude,22.14951,75.34439
Madhya Pradesh,Dindori Latitude and Longitude,22.8,81.1
Madhya Pradesh,Etawa Latitude and Longitude,24.18351,78.20289
Madhya Pradesh,Gadarwara Latitude and Longitude,22.9235,78.7849
Madhya Pradesh,Garha Brahman Latitude and Longitude,23.86873,77.35731
Madhya Pradesh,Garhakota Latitude and Longitude,23.7791,79.14321
Madhya Pradesh,Gautampura Latitude and Longitude,22.98664,75.51921
Madhya Pradesh,Ghansor Latitude and Longitude,22.65976,79.95013
Madhya Pradesh,Gogapur Latitude and Longitude,23.55746,75.51665
Madhya Pradesh,Gohadi Latitude and Longitude,26.43278,78.44205
Madhya Pradesh,Govindgarh Latitude and Longitude,24.37845,81.29644
Madhya Pradesh,Guna Latitude and Longitude,24.55464,77.20082
Madhya Pradesh,Gurh Latitude and Longitude,24.50265,81.50037
Madhya Pradesh,Gwalior Latitude and Longitude,26.22983,78.17337
Madhya Pradesh,Harda Latitude and Longitude,22.23406,76.96431
Madhya Pradesh,Harda Khas Latitude and Longitude,22.34414,77.09536
Madhya Pradesh,Harpalpur Latitude and Longitude,25.28773,79.33279
Madhya Pradesh,Harrai Latitude and Longitude,22.61428,79.22207
Madhya Pradesh,Harsud Latitude and Longitude,22.09947,76.73423
Madhya Pradesh,Hatod Latitude and Longitude,22.79378,75.73928
Madhya Pradesh,Hatta Latitude and Longitude,24.13406,79.60119
Madhya Pradesh,Hindoria Latitude and Longitude,23.90345,79.56861
Madhya Pradesh,Hoshangabad Latitude and Longitude,22.58827,77.98887
Madhya Pradesh,Iawar Latitude and Longitude,23.00943,76.5007
Madhya Pradesh,Ichhawar Latitude and Longitude,23.02816,77.01729
Madhya Pradesh,Iklehra Latitude and Longitude,23.14667,76.39044
Madhya Pradesh,Indore Latitude and Longitude,22.66667,75.75
Madhya Pradesh,Isagarh Latitude and Longitude,24.83906,77.88274
Madhya Pradesh,Itarsi Latitude and Longitude,22.61477,77.76222
Madhya Pradesh,Jabalpur Latitude and Longitude,23.16,79.95
Madhya Pradesh,Jaisinghnagar Latitude and Longitude,23.68582,81.39085
Madhya Pradesh,Jaithari Latitude and Longitude,23.20856,78.61487
Madhya Pradesh,Jamai Latitude and Longitude,22.19644,78.59191
Madhya Pradesh,Jaora Latitude and Longitude,23.63783,75.12711
